nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles	img_url_asset
nm0629272	Andrew Niccol	1964	\N	writer,director,producer	tt0120382,tt1517260,tt1637688,tt0119177	https:/image.tmdb.org/t/p/{width_variable}/jTNhskoCvZsLqZwk5CFIrMpCftx.jpg
nm0821205	Zach Staenberg	1954	\N	editor,editorial_department,producer	tt0133093,tt1637688,tt0811080,tt1731141
nm0005493	Justin Timberlake	1981	\N	music_artist,soundtrack,actor	tt6587640,tt1285016,tt1679335,tt1637688	https:/image.tmdb.org/t/p/{width_variable}/hFfgtpXWlsbuzgwBKdRWdvrcRad.jpg
nm1086543	Amanda Seyfried	1985	\N	actress,soundtrack,producer	tt0377092,tt0795421,tt0989757,tt1707386	https:/image.tmdb.org/t/p/{width_variable}/wcHYErlynY8xWe6X7RmqEqpMBGl.jpg
nm0614165	Cillian Murphy	1976	\N	actor,producer,soundtrack	tt0448134,tt0289043,tt0421239,tt1375666	https:/image.tmdb.org/t/p/{width_variable}/2lKs67r7FI4bPu0AXxMUJZxmUXn.jpg
nm1312575	Olivia Wilde	1984	\N	actress,producer,director	tt0790628,tt0409847,tt1104001,tt10731256	https:/image.tmdb.org/t/p/{width_variable}/twK76nQ46YP7gfunX7xFZuFKOg7.jpg
nm0008953	Marc Abraham	\N	\N	producer,writer,director	tt1637688,tt1320244,tt1234721,tt0206634
nm0628080	Eric Newman	\N	\N	producer,writer,miscellaneous	tt1320244,tt9783600,tt1637688,tt0206634
nm0035661	Craig Armstrong	1959	\N	soundtrack,composer,music_department	tt0350258,tt1343092,tt0203009,tt0800080
nm0005683	Roger Deakins	1949	\N	cinematographer,camera_department,miscellaneous	tt8579674,tt1856101,tt0477348,tt1074638	https:/image.tmdb.org/t/p/{width_variable}/pSCN7CfILlfQrxX43Kgqrx5mBYQ.jpg

nm0002018	Tom Conti	1941	\N	actor,soundtrack,miscellaneous	tt15398776,tt0084591,tt0085933,tt0398017	https:/image.tmdb.org/t/p/{width_variable}/aeyH3jaaauYakZS3CWbmRPg6J10.jpg
nm0008468	Luisa Abel	\N	\N	make_up_department	tt0816692,tt1440345,tt15398776,tt1375666
nm0027516	Tina Anderson	\N	\N	production_manager,editorial_department,producer	tt7131622,tt1024648,tt0361748,tt15398776
nm0071292	Daniel Benjamin	\N	\N	miscellaneous,actor	tt15398776,tt7653254,tt4513678,tt1485796
nm0108164	James A. Brewer	\N	\N	editorial_department,editor	tt0097659,tt0119807,tt15398776,tt0250687
nm0124714	Steven Butcher	\N	\N	transportation_department,miscellaneous	tt1345836,tt1389072,tt7131622,tt15398776
nm0130515	Julie Callihan	\N	\N	make_up_department,costume_department,actress	tt15398776,tt0800308,tt0256380,tt0187393
nm0142337	Renee Caruso-Napolitano	\N	\N	make_up_department	tt15398776,tt6723592,tt5013056,tt8466564
nm0183037	George Cottle	\N	\N	stunts,assistant_director,actor	tt6263850,tt10872600,tt1517268,tt15398776	https:/image.tmdb.org/t/p/{width_variable}/jwQmBfZCJk7V9W96r7fXo3JGyMs.jpg
nm0183548	Steve Coulter	1960	\N	actor,writer,director	tt10857160,tt15398776,tt4288182,tt9340526	https:/image.tmdb.org/t/p/{width_variable}/qyHhqvKmnriG6wN7tAIUT4Nfrif.jpg
nm0217763	Guillaume DeLouche	1973	\N	art_department,miscellaneous,actor	tt10648342,tt15398776,tt3371366,tt4513678
nm0283884	Chris Fogel	1968	\N	music_department,sound_department	tt9603212,tt9362930,tt8111088,tt15398776
nm0332944	John Gowans	\N	\N	actor	tt15398776,tt0069658,tt0158552,tt0079945	https:/image.tmdb.org/t/p/{width_variable}/v1j1HB2Kbg64wXUkivmBrKd3lYa.jpg
nm0357595	Jason Hamer	\N	\N	make_up_department,special_effects,actor	tt0472043,tt15398776,tt0327850,tt1034032
nm0378363	Jeff Hephner	1975	\N	actor	tt7772588,tt0816692,tt15398776,tt16283824	https:/image.tmdb.org/t/p/{width_variable}/qlIzEnBEuLT9ofE1PCGKKHHGga2.jpg
nm0396765	Steven Houska	\N	\N	actor,production_manager,producer	tt0056758,tt0112178,tt15398776,tt0098780	https:/image.tmdb.org/t/p/{width_variable}/aZHLD1QOEc90t8pJ3SU6T5OmGFa.jpg
nm0417252	Gregory Jamrok	\N	\N	music_department,composer	tt13321244,tt15398776,tt9362930,tt5537002
nm0442114	Claire Kaufman	\N	\N	set_decorator,art_director,art_department	tt3281548,tt8009428,tt6160448,tt15398776
nm0446980	Jamie Kelman	\N	\N	make_up_department,special_effects,miscellaneous	tt6266538,tt0371746,tt13668894,tt15398776
nm0455316	Ted King	\N	\N	actor	tt0158552,tt0056758,tt0092325,tt15398776	https:/image.tmdb.org/t/p/{width_variable}/6bQ6IGT8lPzDM8Pr7kQ1VfeXREO.jpg
nm0459179	Todd Kleitsch	\N	\N	make_up_department	tt15398776,tt8946378,tt1291580,tt7335184
nm0463282	Kurt Koehler	\N	\N	actor,casting_department,director	tt1266020,tt15398776,tt0898266,tt2364582	https:/image.tmdb.org/t/p/{width_variable}/3MG6176YLqawWp3sjzOMUkiysik.jpg
nm0467647	Thomas Kotcheff	\N	\N	composer,music_department,actor	tt1695843,tt5659996,tt15398776,tt9114286
nm0470066	Sadie Stratton	\N	\N	actress	tt1416765,tt0475784,tt15398776,tt4522400	https:/image.tmdb.org/t/p/{width_variable}/zsWcj39NbRNYURAg25PP9cAiszc.jpg
nm0472710	David Krumholtz	1978	\N	actor,producer,writer	tt4998350,tt6412452,tt0120831,tt15398776	https:/image.tmdb.org/t/p/{width_variable}/6M2kk44Z1DyUhuVGyy2UDbCKZuM.jpg
nm0525786	Eric Luling	\N	\N	art_department,art_director,miscellaneous	tt1517268,tt15398776,tt2267998,tt0469494
nm0550547	Ed W. Marsh	\N	\N	visual_effects,producer,miscellaneous	tt15398776,tt9376612,tt6723592,tt0120338
nm0552511	Jessica Erin Martin	\N	\N	actress,director,writer	tt1723646,tt0452046,tt7423538,tt15398776	https:/image.tmdb.org/t/p/{width_variable}/2x5tuteEkVc7OMKReFYclB60U2A.jpg
nm0592465	Ellen Mirojnick	\N	\N	costume_designer,costume_department,actress	tt8740790,tt15398776,tt1291580,tt2937900	https:/image.tmdb.org/t/p/{width_variable}/fVldZUbyEG0fHTTzmGp5CeqadCc.jpg
nm0614165	Cillian Murphy	1976	\N	actor,producer,soundtrack	tt15398776,tt0289043,tt1375666,tt0448134	https:/image.tmdb.org/t/p/{width_variable}/2lKs67r7FI4bPu0AXxMUJZxmUXn.jpg
nm0640114	Kevin O'Connell	\N	\N	sound_department,miscellaneous	tt9185206,tt15398776,tt1517268,tt14209916
nm0660667	John Papsidera	\N	\N	casting_director,casting_department,producer	tt13991232,tt18335752,tt15398776,tt4236770	https:/image.tmdb.org/t/p/{width_variable}/egwEVyrAmdWhtuLqE5fcThZf41E.jpg
nm0749781	Helen Medrano	\N	\N	miscellaneous,producer,visual_effects	tt2381249,tt4881806,tt15398776,tt0172495
nm0803890	Gustaf Skarsgård	1980	\N	actor,director,writer	tt15398776,tt0475784,tt1023114,tt2306299	https:/image.tmdb.org/t/p/{width_variable}/oH2XSFil6ZHNg9HWur1ymwTLRX3.jpg
nm0857525	Kostas Theodosiou	\N	\N	editorial_department,visual_effects,miscellaneous	tt3072482,tt15398776,tt6723592,tt1742334
nm0910929	Jack Wang	\N	\N	actor	tt16565742,tt16377236,tt15398776,tt10559834
nm0972966	Greg Ciaccio	\N	\N	production_manager,assistant_director,miscellaneous	tt10954984,tt22009776,tt15398776,tt0096542
nm1006183	Johanna Belson	\N	\N	art_department,production_designer	tt6111130,tt9620288,tt4178092,tt15398776
nm10114675	Rory Higgs	\N	\N	location_management	tt13287846,tt15398776,tt8740790,tt11403434
nm10146502	Douglass Jamison	\N	\N	miscellaneous,location_management,producer	tt15398776,tt1378167,tt10954984,tt8879940
nm10149470	Joann Seymour DiBuono	\N	\N	miscellaneous,assistant_director,production_designer	tt15398776,tt8772296,tt10095582,tt10954984
nm10242491	Celeste Gonzalez	\N	\N	make_up_department	tt15398776,tt2077823,tt10731256,tt8466564
nm10297815	Diego Dominguez	\N	\N	location_management	tt15398776,tt6412452,tt12573480,tt10696784	https:/image.tmdb.org/t/p/{width_variable}/dczHk9bUpGFTBYJ1gJfJKZyVlOJ.jpg
nm10302151	Brendan Walsh	\N	\N	camera_department	tt15398776,tt8206668,tt6146586,tt1345836
nm10385335	Paul Krumae	\N	\N	art_department	tt3215824,tt6160448,tt6343314,tt15398776
nm10537213	Mylon Domican	\N	\N	art_department	tt3045616,tt15398776,tt1025100,tt3569230
nm10551433	Sam Russell	\N	\N	costume_department,actor	tt14675860,tt18566152,tt11173006,tt15398776
nm10596184	Robert Wyatt Duncan	\N	\N	miscellaneous,camera_department,location_management	tt15398776,tt8755226,tt0993840,tt4574334
nm1061349	Noah B. Shain	\N	\N	camera_department,composer	tt6723592,tt0106754,tt10954984,tt15398776
nm1063720	Kerrin Jackson	\N	\N	make_up_department,special_effects,miscellaneous	tt11000902,tt15398776,tt0903624,tt0121766
nm10664343	Zachariah Mitchek	\N	\N	miscellaneous,art_department,director	tt27644755,tt5537002,tt11348164,tt15398776
nm1069216	Charlie Gonzales	\N	\N	art_department,art_director,set_decorator	tt1517268,tt15398776,tt0303361,tt0275022
nm10761183	Monique Montez	\N	\N	costume_department,costume_designer,producer	tt12762512,tt13655328,tt11188682,tt15398776
nm10809978	Scott Riddle	\N	\N	location_management,miscellaneous	tt10696784,tt15017118,tt6878306,tt15398776
nm10853888	Emily Joy Lemus	\N	\N	actress	tt10618286,tt10687194,tt15398776,tt10640346
nm10854416	Jenny Trinh	\N	\N	camera_department	tt10954984,tt6723592,tt1136617,tt15398776
nm10861239	Reese Price	\N	\N	camera_department	tt15829724,tt22495072,tt15398776,tt14895206
nm10922697	David Phyfer	\N	\N	actor	tt11947238,tt15398776,tt8289758,tt3032476	https:/image.tmdb.org/t/p/{width_variable}/zpvWaMd5VQRx301VjtC8GQc3T35.jpg
nm11077823	Norvin Tu-Wang	\N	\N	music_department,composer	tt6160448,tt15398776,tt9114286,tt9362930
nm11124404	Ashley Rae Callahan	\N	\N	make_up_department	tt15398776,tt15326988,tt5198890,tt6874964
nm11209858	Marissa Nodar	\N	\N	location_management,miscellaneous	tt13320622,tt10954984,tt15398776,tt10648342
nm11236009	Maria Ramirez-Meyers	\N	\N	art_department	tt10095582,tt6226232,tt6412452,tt15398776
nm11270995	Geoff Dillow	\N	\N	art_department	tt11685912,tt15398776,tt2572212,tt0429318
nm11288993	Anthony Pagliaro Jr.	\N	\N	miscellaneous,actor,art_department	tt15398776,tt14768616,tt16373746,tt11097240
nm11339226	Elese Jones	\N	\N	actress,costume_department,miscellaneous	tt5748448,tt11976532,tt15398776,tt11759908
nm11356994	J. David Wargo	\N	\N	producer,executive	tt15398776
nm11481372	Michael D. Sullivan	\N	\N	location_management,miscellaneous,sound_department	tt11145118,tt15398776,tt11252248,tt8466564
nm11572936	Tyrone Mayorga	\N	\N	camera_department	tt10954984,tt29538091,tt2906216,tt15398776
nm11588406	Faith Montante	\N	\N	costume_department	tt8466564,tt5772868,tt15398776
nm11591668	Dianna Warren	\N	\N	costume_department,art_department	tt7897330,tt15398776,tt24069848,tt13655328
nm11673223	Ariana Ibarra	\N	\N	miscellaneous	tt0993840,tt1649418,tt6723592,tt15398776
nm11702453	Skyler Pierce	\N	\N	actress	tt15398776,tt0153080,tt6436620,tt10640346
nm11862238	William M. Lynch	\N	\N	art_department,art_director,set_decorator	tt10161886,tt10003008,tt15398776,tt10954984
nm11917254	Ryan Rathbun	\N	\N	actor,make_up_department,special_effects	tt13207736,tt15398776,tt15120214,tt10640346	https:/image.tmdb.org/t/p/{width_variable}/jCiiA5hzSW9S5MlRqDQd8cBN2gk.jpg
nm11969431	Carlo Corbin	\N	\N	camera_department	tt11685912,tt14830582,tt15398776,tt9023512
nm12012475	Sergio Rincon	\N	\N	visual_effects,director	tt10954600,tt9419884,tt15398776,tt9114286
nm1204932	Máté Haumann	1980	\N	actor,writer,visual_effects	tt5057054,tt5437928,tt15398776,tt4179452	https:/image.tmdb.org/t/p/{width_variable}/zRAKtRxg83R79LGUB6e6161QGJt.jpg
nm12108935	Hannah Fay Foligno	\N	\N	director,writer,actress	tt13569510,tt13562330,tt15398776,tt14494890
nm12157189	Elijah Dierking	\N	\N	actor,writer,miscellaneous	tt15398776,tt12164342,tt11875316,tt23018836
nm12178298	Troy Bronson	\N	\N	actor,director,transportation_department	tt15398776,tt7131622,tt20764788	https:/image.tmdb.org/t/p/{width_variable}/g79Zkua1qgxZZg8voxPGqwMpEwa.jpg
nm12239638	Brittany Lester	\N	\N	make_up_department	tt15398776,tt6111130,tt4959750,tt4614584
nm12289430	Ian Brown	\N	\N	costume_department,costume_designer,miscellaneous	tt15398776,tt13133940,tt7693316,tt13111078	https:/image.tmdb.org/t/p/{width_variable}/1eugd5qEImqMRr0Xg7yAKPZpmjf.jpg
nm12351289	Souvik Haldar	\N	\N	visual_effects,animation_department	tt15398776,tt9224104,tt13320662,tt10151854
nm12358786	Stefan Almqvist	\N	\N	music_department,sound_department	tt5177114,tt5180504,tt15398776,tt11311302
nm12364771	Bensam G.	\N	\N	visual_effects	tt8806524,tt15398776,tt7126948,tt0804484
nm12375404	Marissa Trujillo	\N	\N	costume_department	tt10612922,tt11274100,tt11828492,tt15398776
nm12435777	Heidi M. Baca	\N	\N	make_up_department	tt15398776,tt12121582,tt3797512,tt13623608
nm12440110	Laine Hulihan	\N	\N	miscellaneous,location_management	tt15398776,tt14923260,tt18335752,tt12121582
nm12508497	Lauren Kelley	\N	\N	art_department,script_department,producer	tt15526550,tt11685912,tt19637052,tt15398776
nm12601876	Dawn Saunders	\N	\N	miscellaneous,art_department	tt3864056,tt6902332,tt15398776
nm12643524	Kerrin Major	\N	\N	art_department,producer,miscellaneous	tt1820166,tt11866324,tt15398776,tt14109994
nm12665651	Joseph Ortega	\N	\N	actor,stunts	tt15398776,tt14181816,tt10160974,tt4574334
nm12714989	Jake Blackman	\N	\N	miscellaneous,cinematographer	tt15398776,tt9032400,tt10945036,tt14109994
nm12794894	Adiam Fesehazion	\N	\N	sound_department	tt11074622,tt15398776
